SceneNumber,StartFrame,EndFrame,Text,Face,Person,Objects,Background,quality,faces_avg_number,color_colorfulness_mean,color_saturation_mean,color_value_mean,color_black_mean,color_blue_mean,color_brown_mean,color_grey_mean,color_green_mean,color_orange_mean,color_pink_mean,color_purple_mean,color_red_mean,color_white_mean,color_yellow_mean,color_colorfulness_variance,color_saturation_variance,color_value_variance,color_black_variance,color_blue_variance,color_brown_variance,color_grey_variance,color_green_variance,color_orange_variance,color_pink_variance,color_purple_variance,color_red_variance,color_white_variance,color_yellow_variance,faces_ratio,length
60,1969,1977,0.0010009645061728,0.0019328317901234,0.0121288194444444,0.0007241898148148,0.984213194444444,519.9073415392286,0.0,0.322875816993464,0.5224400871459695,0.4869041840537387,0.0945555555555555,0.0,0.6384444444444444,0.2462222222222222,0.007,0.0077777777777777,0.0024444444444444,0.0006666666666666,0.0023333333333333,0.0,0.0007777777777777,0.0111841599384851,0.0189457046435131,0.0020125011917198,0.0059875277777777,0.0,0.0125387777777777,0.0340561944444444,7.375e-05,0.0001086944444444,2.777777777777778e-07,1.25e-06,2.5e-06,0.0,6.944444444444445e-07,0.0,0.38
61,1978,2001,0.0,0.0028036747685185,0.027474146412037,0.00758359375,0.962138585069444,77.46670976015032,1.0,0.6410130718954247,0.2042483660130719,0.5862783352340053,0.3723749999999999,0.001125,0.545,0.0015416666666666,0.0204166666666666,0.0177083333333333,0.0010416666666666,0.0011666666666666,0.027125,0.000125,0.0121666666666666,0.0002741141924232,0.0001937939142693,0.0029266872183091,0.0005494619565217,5.489130434782608e-07,0.000465652173913,8.677536231884066e-07,3.19927536231884e-05,6.447644927536231e-05,3.8949275362318825e-07,4.057971014492754e-07,3.959239130434784e-05,1.1413043478260868e-07,3.518840579710144e-05,0.3333333333333333,1.0
62,2002,2026,0.0,0.004693375,0.0509508333333333,0.0447707916666667,0.899585,259.6031873756513,1.96,0.5449411764705882,0.280156862745098,0.6369621205263603,0.4022400000000001,0.01964,0.4034400000000001,0.01636,0.01784,0.04296,0.00196,0.00168,0.0524,0.02584,0.01576,0.0002838395488914,0.0002025887479174,0.0004179264407448,0.0002325233333333,4.874e-05,0.0008884233333333,2.9739999999999996e-05,1.3306666666666666e-05,6.837333333333335e-05,5.400000000000002e-07,6.433333333333332e-07,3.791666666666667e-05,4.972333333333334e-05,4.69e-06,1.0,1.04
63,2027,2035,0.0,0.0034445987654321,0.0357975308641975,0.0038034722222222,0.956954398148148,200.23824831500497,2.0,0.6004357298474945,0.2461873638344226,0.5778551507670344,0.3231111111111111,0.002,0.5313333333333333,0.0277777777777777,0.0277777777777777,0.02,0.0021111111111111,0.0003333333333333,0.0497777777777777,0.0094444444444444,0.0073333333333333,0.0002246999017471,8.372848049895332e-05,0.0001746376905619,0.0017948611111111,3.599999999999999e-05,0.00384875,4.444444444444442e-05,3.569444444444444e-05,0.0001105,1.111111111111111e-07,1.0000000000000004e-06,5.894444444444447e-05,1.8777777777777777e-05,6.499999999999998e-06,0.1111111111111111,0.38
64,2036,2053,0.0,0.0113291087962963,0.107899305555556,0.016044849537037,0.864726736111111,72.2637373616456,1.1111111111111112,0.6015250544662307,0.2372549019607843,0.6591613678299855,0.5097777777777778,0.0115,0.3339444444444444,0.0074444444444444,0.018,0.0318333333333333,0.002,5.555555555555556e-05,0.0297777777777777,0.0264444444444444,0.0291111111111111,0.0002662123416584,0.0002211818983648,0.0003546982896637,0.0031310065359477,8.735294117647058e-06,0.0032588790849673,3.202614379084968e-05,9.176470588235295e-06,2.16764705882353e-05,7.965702894983972e-37,5.5555555555555535e-08,4.430065359477121e-05,6.673202614379086e-05,9.363398692810456e-05,0.5,0.75
65,2054,2066,0.0,0.0018583333333333,0.0192991185897436,0.0118379540598291,0.967004594017094,394.67986783661166,1.0,0.6766214177978884,0.2232277526395174,0.6283977031502637,0.4517692307692308,0.0069230769230769,0.3858461538461538,0.006,0.011076923076923,0.0326153846153846,0.002076923076923,0.0008461538461538,0.0863846153846153,0.0026153846153846,0.0133076923076923,0.0009806879011031,0.0001421543982097,0.0002303891498156,7.969230769230758e-05,1.191025641025641e-05,0.000111141025641,1.6666666666666665e-07,9.102564102564102e-07,3.4230769230769285e-06,7.692307692307695e-08,1.4102564102564104e-07,0.0002390897435897,8.892307692307687e-05,4.056410256410257e-05,0.1538461538461538,0.54
66,2067,2090,0.0,0.0066349826388888,0.0319858362268519,0.0017500868055555,0.959629094328704,56.12582791203108,1.0,0.6348039215686273,0.2754901960784313,0.6462185757005809,0.2552916666666667,0.0005,0.5537916666666667,0.0200416666666666,0.0029166666666666,0.0332083333333333,0.005375,4.1666666666666665e-05,0.0996666666666666,0.0112083333333333,0.01775,0.0001956605319024,0.0001487722113568,9.145575606118452e-05,0.001635259057971,6.000000000000005e-06,0.0012646938405797,9.259057971014496e-06,3.2971014492753588e-06,2.1737318840579707e-05,8.532608695652177e-07,4.166666666666664e-08,4.101449275362318e-05,6.1721014492753656e-06,3.7608695652173896e-06,0.2083333333333333,1.0
67,2091,2101,0.0075522095959595,0.0,0.0,0.0,0.99244779040404,677.385903888372,0.0,0.2698752228163993,0.6060606060606059,0.526305560038421,0.0724545454545454,0.0,0.5215454545454544,0.3859090909090909,0.001090909090909,0.003,0.0033636363636363,0.0,0.0101818181818181,0.0009090909090909,0.0015454545454545,0.0131543811820628,0.0120918527838942,0.0014683466239864,0.0032372727272727,0.0,0.0001122727272727,0.0147298909090909,9.090909090909089e-08,9.9e-05,1.454545454545455e-06,0.0,0.0011403636363636,9.090909090909084e-06,2.6272727272727262e-05,0.0,0.46
68,2102,2110,0.0008297067901234,0.0034037808641975,0.026014737654321,0.0048062885802469,0.964945486111111,519.0659139262826,0.0,0.2832244008714596,0.579520697167756,0.4396893944056247,0.0788888888888888,0.0047777777777777,0.5647777777777777,0.3171111111111111,0.0036666666666666,0.0031111111111111,0.0074444444444444,0.0035555555555555,0.0161111111111111,0.0004444444444444,0.0003333333333333,0.0022290572002221,0.0030018369003374,0.010084350820372,0.0002031111111111,0.0001229444444444,0.0051426944444444,0.0134528611111111,2.675e-05,4.111111111111111e-06,6.977777777777778e-05,4.777777777777778e-06,0.0001011111111111,1.7777777777777782e-06,1e-06,0.0,0.38
69,2111,2119,0.0,0.007821412037037,0.0500655092592593,0.0348634259259259,0.907249652777778,152.81931735283297,1.5555555555555556,0.4649237472766885,0.4274509803921568,0.3952822170443546,0.1343333333333333,0.0372222222222222,0.592,0.0751111111111111,0.0322222222222222,0.0287777777777777,0.0308888888888888,0.0057777777777777,0.0464444444444444,0.0117777777777777,0.0056666666666666,0.0003426032722457,0.0001076509034986,0.0005848690954578,2.5000000000000045e-05,4.444444444444454e-07,0.000164,3.5611111111111104e-05,7.444444444444446e-06,2.0194444444444437e-05,2.3611111111111124e-06,1.944444444444445e-07,1.1027777777777784e-05,1.1944444444444452e-06,5.000000000000001e-07,1.0,0.38
70,2120,2135,0.0,0.0155132161458333,0.0533448350694444,0.0,0.931141948784722,34.85917036183148,1.0625,0.4747549019607843,0.3245098039215685,0.3767895935912986,0.2856875,0.00225,0.5279999999999999,0.0055625,0.047875,0.0164375,0.00275,0.00525,0.1048125,0.0008125,0.0004375,9.611687812380062e-07,0.0007535563244905,0.0001303865353728,0.0016178291666666,8.100000000000006e-05,0.0002210666666666,0.0003330624999999,2.185e-05,1.5862500000000003e-05,4.900000000000003e-05,1.533333333333334e-06,0.0002124291666666,1.0562500000000008e-05,3.062500000000001e-06,1.0,0.67
71,2136,2151,0.0137502170138889,0.0,0.0,0.0,0.986249782986111,837.8264349941472,1.0,0.2465686274509804,0.6100490196078429,0.5012879241081359,0.080875,0.0,0.288875,0.6123125,0.00375,0.000875,0.005375,0.0005,0.00725,0.0,0.0,0.0036947327950788,0.0060837498398052,0.0010777687824871,0.0032609166666666,0.0,0.0038343833333333,0.0265768958333333,0.0001209999999999,1.2250000000000005e-05,1.5833333333333348e-06,3.999999999999999e-06,0.000841,0.0,0.0,0.0625,0.67
72,2152,2167,0.0016314236111111,0.0079092881944444,0.0321953993055556,0.0,0.958263888888889,606.373348307263,1.0,0.2867647058823529,0.6183823529411765,0.496868609873247,0.0540625,0.0,0.265125,0.5530625,0.0105624999999999,0.0534999999999999,0.0118125,0.0001875,0.0145624999999999,0.0,0.036875,0.0021507112648981,0.0015249903883121,0.0013189455996074,0.0003007291666666,0.0,0.0040693166666666,0.0055685958333333,0.0006843958333333,0.0020688,1.61625e-05,1.6250000000000009e-07,6.759583333333332e-05,0.0,0.0014515833333333,0.75,0.67
73,2168,2181,0.0,0.0087326884920634,0.0490172123015873,0.0148400545634921,0.927410044642857,89.72886416515954,1.0,0.3605042016806722,0.4067226890756303,0.3603664655267564,0.374,0.0153571428571428,0.1023571428571428,0.1551428571428571,0.1314285714285714,0.0990714285714285,0.0122142857142857,0.0027857142857142,0.0211428571428571,0.0,0.0865714285714285,0.0001548854836052,0.0001358733538664,3.497381465737116e-05,0.0044364615384615,1.3016483516483517e-05,1.8862637362637352e-05,0.0050153626373626,2.364835164835169e-05,2.994505494505494e-06,2.3351648351648357e-06,6.42857142857143e-07,1.8241758241758235e-06,0.0,2.725274725274713e-06,1.0,0.58
74,2182,2226,0.0,0.0133970756172839,0.120876859567901,0.0014895756172839,0.864236489197531,407.011009245804,6.444444444444445,0.5328104575163404,0.4542047930283222,0.5772958574676332,0.2435777777777777,0.0111777777777777,0.1493555555555555,0.0348222222222222,0.1372222222222222,0.2357333333333333,0.0084222222222222,0.0026,0.0385999999999999,0.0009777777777777,0.1375111111111111,0.0007358009157317,7.779447687175472e-05,0.0015899031773086,0.0006725676767676,5.92222222222222e-06,7.33707070707071e-05,0.000278104040404,0.0001083585858585,0.000441609090909,4.431313131313131e-06,3.363636363636364e-07,1.5972727272727273e-05,6.767676767676775e-08,0.0001016191919191,1.0,1.88
75,2227,2242,0.0,0.0069946397569444,0.112729014756944,0.0006442057291666,0.879632139756944,175.34901898522864,3.875,0.529656862745098,0.4615196078431373,0.6070579279592251,0.2358125,0.00075,0.1359375,0.0226875,0.2058124999999999,0.1670625,0.0045625,0.003,0.0210625,0.00025,0.2030624999999999,0.0002326669229783,9.98974753300011e-05,0.0009359399918566,0.0002028291666666,2.2000000000000005e-06,0.0006928625,4.129583333333334e-05,0.0054202958333333,0.0026573958333333,6.395833333333334e-06,4e-06,8.206250000000002e-05,1.999999999999999e-07,0.0010612625,0.5,0.67
76,2243,2257,0.0,0.0142887268518519,0.112440046296296,0.0004456944444444,0.872825532407407,276.74444510170923,8.133333333333333,0.5445751633986927,0.4797385620915033,0.6286558734417919,0.2204666666666667,0.0002,0.147,0.0168666666666666,0.1846,0.1994666666666666,0.011,0.0069333333333333,0.031,0.0008666666666666,0.1817333333333333,1.0691858442723629e-05,8.055509785613617e-06,6.906775606231777e-05,9.409523809523828e-06,1.7142857142857146e-07,2.142857142857147e-06,2.666666666666666e-07,1.7685714285714314e-05,1.069523809523808e-05,1.857142857142857e-06,2.0952380952380958e-07,6.000000000000002e-06,1.2380952380952377e-07,3.5638095238095296e-05,1.0,0.63
77,2258,2286,0.0,0.004204849137931,0.13433284243295,0.0,0.861462308429119,357.1124258527733,1.4827586206896552,0.5764705882352941,0.430425963488844,0.5863244146673945,0.1906206896551724,0.0104482758620689,0.2148275862068965,0.0102068965517241,0.1859655172413793,0.2787241379310344,0.0178275862068965,0.0112758620689655,0.030103448275862,0.0006896551724137,0.0494482758620689,0.0001373098258911,0.000141324954593,0.0013726717928619,9.638669950738926e-05,5.256157635467983e-06,0.0006619334975369,2.7413793103448303e-06,9.2320197044335e-05,0.0006704926108374,4.290640394088671e-06,9.211822660098532e-07,6.223891625615763e-05,2.2167487684729058e-07,0.0005807561576354,1.0,1.21
78,2287,2349,0.0,0.0057790068342151,0.116628802910053,0.0,0.877592190255732,95.70214619702362,1.0666666666666669,0.480174291938997,0.4030501089324615,0.4006604116199369,0.2063492063492063,0.0001587301587301,0.3810952380952382,0.0258253968253968,0.1553809523809523,0.1153174603174603,0.0229841269841269,0.0001746031746031,0.0771428571428571,0.0008253968253968,0.0146507936507936,0.0002523980988839,0.0001088635608857,0.0003589794055298,4.935995903737837e-05,1.5873015873015816e-06,0.0003036682027649,1.943676395289299e-05,2.0013824884792653e-05,0.000262962109575,3.98545826932924e-05,1.9206349206349244e-06,3.993087557603688e-05,3.7224782386072773e-07,2.3424475166410628e-05,0.238095238095238,2.63
79,2350,2373,0.0,0.0081971354166666,0.0889471643518518,0.0,0.902855700231482,185.87940292786055,2.0,0.4501633986928106,0.5468954248366011,0.5616078294863517,0.075375,0.01275,0.23425,0.0142083333333333,0.4279999999999999,0.1229166666666666,0.0049166666666666,0.0048333333333333,0.0809583333333333,0.0042083333333333,0.0176666666666666,4.9451437295577446e-05,0.0009414160662844,0.0014075042689076,0.0007634619565217,4.2978260869565215e-05,0.0012835869565217,3.069384057971014e-05,0.0035706086956521,4.294927536231886e-05,3.660144927536231e-05,1.536231884057972e-06,0.0002429981884057,2.0851449275362318e-06,2.6492753623188404e-05,0.9166666666666666,1.0
80,2374,2473,0.0,0.0141971805555556,0.0945168020833333,0.0,0.891286017361111,100.49077393459748,2.117021276595745,0.4378431372549016,0.5656078431372555,0.5528163263280882,0.0488799999999999,0.1118499999999999,0.4247399999999999,0.0126799999999999,0.2922,0.0229699999999999,0.00568,0.00149,0.0639499999999999,0.00193,0.0134199999999999,0.0003316129383026,7.172222028046667e-05,0.0004734061621423,5.2732929292929245e-05,0.0007141691919191,0.000410861010101,4.846222222222214e-05,0.0002789494949494,0.0015087768686868,6.1389898989899e-06,3.3323232323232264e-07,0.0002076843434343,2.6777777777777775e-07,0.0001494581818181,0.94,4.17
81,2474,2493,0.0,0.0119673090277778,0.09375375,0.0,0.894278940972222,188.5901144839244,1.1,0.4899999999999999,0.3776470588235295,0.5423294826738567,0.24325,0.00755,0.2497999999999999,0.00905,0.2007,0.1366,0.02315,0.0016,0.10345,0.001,0.024,0.0003180558084947,0.0021985066472409,0.0006331814906569,0.0020488289473684,0.0007644710526315,0.0018329052631578,1.1026315789473672e-06,0.0004806421052631,0.0010724631578947,1.2976315789473685e-05,2.526315789473684e-07,0.0001057342105263,3.1578947368421055e-07,1.2736842105263154e-05,1.0,0.84
82,2494,2496,0.0,0.0,0.0,0.0,1.0,17.547246127154253,0.0,0.4627450980392156,0.3006535947712418,0.5075411718817472,0.3373333333333333,0.0,0.3536666666666666,0.0126666666666666,0.118,0.141,0.0029999999999999,0.0,0.0273333333333333,0.0,0.0063333333333333,0.0244675124951941,0.0123080866333461,0.028221923765106,0.1202643333333333,0.0,0.0377653333333333,0.0003163333333333,0.0038469999999999,0.0161709999999999,2.7e-05,0.0,0.0021603333333333,0.0,0.0001023333333333,0.0,0.13
83,2497,2525,0.0,0.0075739822796934,0.124156860632184,0.0002978448275862,0.867971312260536,76.98391789805889,1.8148148148148149,0.3392832995267072,0.1986477349560514,0.5223513641477502,0.6715172413793106,0.0,0.1593448275862069,0.0623793103448275,0.0622758620689655,0.0,0.0107931034482758,0.0067241379310344,0.0226896551724138,0.0028275862068965,0.0010689655172413,3.8030086950263545e-05,2.337107933098862e-05,0.0084276332921592,7.033004926108359e-05,0.0,2.444827586206897e-05,1.1600985221674892e-05,9.564039408867003e-06,0.0,2.8842364532019693e-06,1.7783251231527083e-06,1.636453201970443e-05,2.647783251231526e-06,6.650246305418719e-08,0.9310344827586208,1.21
84,2526,2550,0.0,0.0087161805555555,0.0786797916666667,0.0078983194444444,0.904705708333334,118.38148858279128,3.04,0.2724705882352941,0.3240784313725489,0.4670310229008735,0.30428,0.0294,0.19308,0.19752,0.22648,0.00052,0.00552,0.00492,0.03792,0.00024,4e-05,0.0002013584518774,0.0006534409842368,0.0010565666829734,0.0063967099999999,0.0001158333333333,0.0001608266666666,0.0008964266666666,0.0014244266666666,2.599999999999999e-07,6.010000000000002e-06,6.599999999999996e-07,0.0001017433333333,1.439999999999998e-06,4e-08,1.0,1.04
85,2551,2570,0.0,0.0050892534722222,0.0442407291666667,0.0659462673611111,0.88472375,249.00434561960716,1.5,0.3619607843137253,0.3413725490196077,0.5926109433164889,0.3299999999999999,0.01275,0.48335,0.1109,0.0196,0.0007,0.01345,0.0043,0.01805,0.00115,0.00555,0.0003983892834739,1.6957040814261666e-05,0.0014833563103171,0.0002507368421052,2.451315789473685e-05,0.00394845,0.0005058842105263,0.0018846736842105,3.263157894736843e-07,4.78684210526316e-06,7.473684210526316e-07,0.0001027868421052,2.394736842105264e-07,6.681578947368423e-06,0.2,0.84
86,2571,2575,0.0,0.0040371527777777,0.0361104166666667,0.0202581944444444,0.939594236111111,279.61747299943283,1.0,0.323921568627451,0.4094117647058823,0.5084054544239229,0.2346,0.0204,0.5367999999999999,0.1564,0.0082,0.0021999999999999,0.0166,0.007,0.012,0.0006,0.0058,0.0009734717416378,0.0037493271818531,0.0027193258009865,0.0094773,1.800000000000003e-06,0.0014116999999999,0.0061108,1.07e-05,3.2000000000000007e-06,7.999999999999991e-07,1.0499999999999998e-05,3.45e-05,3e-07,2.7e-06,0.2,0.21
87,2576,2622,0.0035717124704491,0.0,0.0,0.0,0.996428287529551,1441.9568473434122,0.0,0.215185648727576,0.6984564038381313,0.5069845914690134,0.0188085106382978,0.0002340425531914,0.7385319148936167,0.2346382978723404,0.0002340425531914,0.0,0.0070212765957446,0.0,0.0001063829787234,4.25531914893617e-05,0.0,8.131790199528347e-05,0.0007349909182442,0.0003719423297565,0.0001665060129509,2.5744680851063838e-06,0.0021996891766882,0.0013488445883441,4.875115633672533e-07,0.0,6.10823311748381e-06,0.0,2.710453283996296e-07,4.1628122109158135e-08,0.0,0.0,1.96
88,2623,2626,0.0036394965277777,0.0,0.0,0.0,0.996360503472222,1149.2845094087786,0.0,0.2284313725490196,0.692156862745098,0.5091735042323182,0.01025,0.008,0.69125,0.26675,0.0,0.0,0.0034999999999999,0.0015,0.0175,0.0005,0.0,0.0002293989491221,8.714596949891005e-05,6.108997738725136e-07,4.916666666666666e-06,3e-05,0.0015595833333333,0.0004009166666666,0.0,0.0,3.333333333333334e-07,1.6666666666666669e-06,0.0003636666666666,3.333333333333333e-07,0.0,0.0,0.17
89,2627,2725,7.39022166105499e-05,0.0,0.0,0.0770342627665545,0.922891835016835,462.2285878752666,0.0,0.7224400871459687,0.5239849475143603,0.3378226110851056,0.0186666666666666,0.0114747474747474,0.279181818181818,0.0088181818181818,3.0303030303030302e-05,0.3289696969696969,0.0098383838383838,0.0049191919191919,0.3346262626262627,0.002020202020202,0.0018484848484848,0.0068396160207002,0.0009992097452964,0.0008471124731537,0.0013213673469387,1.6966192537621107e-05,0.0047413135435992,0.0015991298701298,2.9684601113172392e-08,0.0065363970315398,1.00552463409606e-05,4.707689136260559e-06,0.0057158282828282,4.281591424448592e-07,3.951762523191085e-07,0.0,4.13
90,2726,2759,0.0137805861928104,0.0,0.0,0.0,0.98621941380719,793.5422307123398,0.0,0.203921568627451,0.8651672433679357,0.3222545860951104,0.003235294117647,0.0520882352941176,0.0164705882352941,0.0093529411764705,0.0184117647058823,0.0111470588235294,0.000235294117647,0.0001176470588235,0.0091470588235294,0.0506764705882352,0.8290588235294117,0.009692309484697,0.0046853911254481,0.0039132747664744,5.094474153297683e-06,0.0166686889483065,0.0021075900178253,1.114438502673797e-05,5.006773618538321e-05,0.0042247352941176,1.8823529411764705e-06,4.705882352941176e-07,0.0028447352941176,0.0001507103386809,0.0407749055258467,0.0,1.42
91,2760,2793,0.0145024203431373,0.0,0.0,0.0,0.985497579656863,545.6732809164241,0.0,0.1785467128027681,0.8862745098039219,0.2962602771505586,0.0029705882352941,0.0118529411764705,0.0091470588235294,0.0094117647058823,0.0203235294117647,0.0,0.0,0.0,0.0,0.0512941176470588,0.8950882352941175,3.947473925084318e-06,1.1429518797236251e-31,2.112276032835226e-06,2.9411764705882377e-08,7.352941176470589e-07,2.4322638146167554e-06,6.131907308377898e-07,1.377005347593583e-06,0.0,0.0,0.0,0.0,5.486631016042776e-06,4.567736185383253e-06,0.0,1.42
92,2794,2816,0.0,0.0,0.0,0.0,1.0,21.51154424506658,0.0,0.0076726342710997,0.0385336743393009,0.0127558941143204,0.9566521739130436,0.0004782608695652,0.000391304347826,0.0005217391304347,0.0008695652173913,0.0,0.0,0.0,0.0,0.0023043478260869,0.0387826086956521,0.0013539942831352,0.0341514133360079,0.0037423951970823,0.0432177826086956,5.260869565217393e-06,3.521739130434784e-06,6.260869565217402e-06,1.7391304347826085e-05,0.0,0.0,0.0,0.0,0.0001221304347826,0.0345940869565217,0.0,0.96
